Home_ID,State,City,Month,Avg_Daily_Temp,Area_sqm,Occupants,Has_Solar_Panels,Has_Battery_Storage,Energy_Efficiency_Rating,Appliance_Efficiency,Monthly_Consumption_kWh,Monthly_Cost
3190,NT,Darwin,6,26.7,127.41,3,0,0,C,0.85,7804.82,515.12
3191,NT,Darwin,12,32.7,257.14,4,0,0,B,0.79,15652.06,1033.04
3192,NT,Darwin,6,24.6,198.15,1,0,0,B,0.76,4444.57,293.34
3193,NT,Darwin,10,28.6,111.55,3,0,0,B,0.9,9533.81,629.23
3194,NT,Darwin,12,26.5,201.41,1,0,0,C,0.93,9240.1,609.85
3195,NT,Darwin,3,27.1,123.93,4,0,0,D,0.84,14676.74,968.67
3196,NT,Darwin,7,25.6,59.87,4,0,0,B,0.94,7285.52,480.84
3197,NT,Darwin,2,28.5,143.79,5,0,0,C,0.83,16655.54,1099.27
3198,NT,Darwin,2,33.9,275.03,1,0,0,C,0.99,9636.89,636.03
3199,NT,Darwin,7,27.4,50.87,4,0,0,B,0.76,7933.63,523.62
3200,NT,Darwin,11,25.4,51.85,3,0,1,B,0.6,8202.41,541.36
3201,NT,Darwin,6,26.4,188.32,1,0,0,A,0.62,3715.04,245.19
3202,NT,Darwin,8,29.1,180.08,5,0,0,D,0.92,13503.39,891.22
3203,NT,Darwin,10,24.5,145.07,2,0,0,C,0.64,9826.58,648.55
3204,NT,Darwin,6,22.6,123.15,3,0,0,D,0.83,8379.83,553.07
3205,NT,Darwin,7,27.6,276.88,1,0,1,C,0.68,4739.88,312.83
3206,NT,Darwin,6,26,202.57,,0,0,D,0.62,11954.2,788.98
3207,NT,Darwin,5,29.7,156.66,1,1,0,C,0.65,3651.72,241.01
3208,NT,Darwin,2,30.2,188.13,1,0,0,D,0.65,12071.1,796.69
3209,NT,Darwin,2,28.7,103.38,5,0,0,D,0.83,18493.03,1220.54
3210,NT,Darwin,1,28.8,115.86,,0,0,B,0.69,8153.32,538.12
3211,NT,Darwin,7,23.6,290.64,3,0,0,D,0.94,8668.56,572.13
3212,NT,Darwin,5,29.1,221.38,2,0,1,C,0.95,6195.49,408.9
3213,NT,Darwin,7,26.9,162.57,1,0,0,C,0.89,5430.99,358.45
3214,NT,Darwin,2,30.7,270.19,4,0,0,A,0.61,12660.35,835.58
3215,NT,Darwin,6,25.4,130.58,5,0,0,C,0.6,10541.75,695.76
3216,NT,Darwin,8,23.7,290.63,5,0,0,D,0.51,13611.35,898.35
3217,NT,Darwin,8,27.2,69.37,3,0,1,C,,6865.24,453.11
3218,NT,Darwin,6,30,120.58,1,0,0,E,0.9,8115.86,535.65
3219,NT,Darwin,12,31.4,254.46,3,0,0,E,0.77,19824.9,1308.44
3220,NT,Darwin,1,29,121.67,1,0,0,E,0.71,14492.77,956.52
3221,NT,Darwin,10,27.9,229.37,4,1,0,E,0.54,11637.61,768.08
3222,NT,Darwin,4,30.3,212.37,3,0,0,B,0.87,9255.33,610.85
3223,NT,Darwin,6,22.5,211.24,3,0,0,E,0.56,10255.98,676.89
3224,NT,Darwin,6,28,128.04,5,0,0,B,0.73,9495.63,626.71
3225,NT,Darwin,11,27,281.08,5,1,0,B,0.81,9918.09,654.59
3226,NT,Darwin,8,24.8,142.86,3,0,0,B,0.58,8056.55,531.73
3227,NT,Darwin,3,29.1,237.22,1,0,0,B,0.63,7472.2,493.17
3228,NT,Darwin,3,25.7,189.7,3,1,0,A,0.89,4027.05,265.79
3229,NT,Darwin,11,28.8,89.86,3,0,0,E,0.56,17579.48,1160.25
3230,NT,Darwin,10,26.8,291.39,3,0,0,A,0.98,7877.22,519.9
3231,NT,Darwin,2,32.2,203.83,5,1,0,E,0.51,18154.18,1198.18
3232,NT,Darwin,11,27.2,228.19,2,1,0,C,0.93,7557.98,498.83
3233,NT,Darwin,3,25.3,198.19,1,0,0,A,0.97,4075.13,268.96
3234,NT,Darwin,10,28.5,251.2,5,0,0,C,0.54,16536.31,1091.4
3235,NT,Darwin,11,24.7,244.19,3,0,0,C,0.69,12831.34,846.87
3236,NT,Darwin,2,33.7,112.76,3,1,0,C,0.67,10716.37,707.28
3237,NT,Darwin,9,25.3,249.62,1,1,1,A,0.91,2417.3,159.54
3238,NT,Darwin,10,28.6,226.89,2,1,0,D,0.77,8496.71,560.78
3239,NT,Darwin,6,26,86.24,5,0,1,D,0.74,8765.15,578.5
3240,NT,Darwin,10,31.7,288.56,3,0,0,C,0.94,12396.37,818.16
3241,NT,Darwin,5,26,272.11,2,0,0,E,0.89,10435.11,688.72
3242,NT,Darwin,3,26.4,128.73,4,0,0,D,0.64,15189.86,1002.53
3243,NT,Darwin,10,25.6,149.94,4,0,0,E,0.88,15912.52,1050.23
3244,NT,Darwin,6,29.6,71.45,1,0,0,B,0.97,4008.75,264.58
3245,NT,Darwin,11,28.2,182.01,2,0,0,E,,15718.23,1037.4
3246,NT,Darwin,4,27.1,275.3,4,0,0,D,0.95,13336.63,880.22
3247,NT,Darwin,11,24.9,190.81,,0,0,E,0.73,17975,1186.35
3248,NT,Darwin,10,28.7,90.14,3,0,0,C,0.57,12397.93,818.26
3249,NT,Darwin,11,31.5,194.52,3,0,0,C,0.53,14874.29,981.7
3250,NT,Darwin,12,30.9,65.54,2,0,0,C,0.67,12696.36,837.96
3251,NT,Darwin,10,27,243.76,5,0,0,C,,15095.06,996.27
3252,NT,Darwin,5,26.7,73.7,5,0,0,E,0.66,14733.93,972.44
3253,NT,Darwin,1,30.3,236.71,4,0,0,C,,17742.86,1171.03
3254,NT,Darwin,4,26.1,257.39,2,1,1,C,0.87,4769.15,314.76
3255,NT,Darwin,9,25.2,152.76,2,0,0,E,0.56,12199.7,805.18
3256,NT,Darwin,4,25.9,128.81,5,1,0,B,0.97,7772.99,513.02
3257,NT,Darwin,12,27.9,161.16,4,0,0,E,0.55,21307.4,1406.29
3258,NT,Darwin,6,25.5,217.54,3,0,0,C,0.59,8455.8,558.08
3259,NT,Darwin,4,27.4,107.93,3,0,1,D,0.63,10870.77,717.47
3260,NT,Darwin,10,30.4,162.07,4,0,0,D,0.52,16822.86,1110.31
3261,NT,Darwin,6,27.7,56.11,1,0,1,B,0.78,3327.04,219.58
3262,NT,Darwin,9,31.4,229.29,4,0,1,C,0.55,10403.96,686.66
3263,NT,Darwin,6,28.9,166.59,1,0,0,D,0.57,7660.34,505.58
3264,NT,Darwin,6,29.6,256.04,2,1,0,A,0.61,4262.41,281.32
3265,NT,Darwin,8,23.1,159.81,3,1,0,A,0.62,4494.62,296.65
3266,NT,Darwin,7,25.4,196.52,3,0,0,D,0.65,9415.44,621.42
3267,NT,Darwin,3,25.6,242.22,3,0,0,B,0.55,10649.25,702.85
3268,NT,Darwin,10,30.4,232.72,2,0,0,C,0.59,11389.22,751.69
3269,NT,Darwin,2,31.8,103.3,3,0,1,C,0.92,11090.54,731.98
3270,NT,Darwin,3,24.8,166.74,1,0,0,B,0.74,6335.12,418.12
3271,NT,Darwin,8,23,84.76,5,0,0,D,0.85,12045.23,794.99
3272,NT,Darwin,8,24.4,249.5,4,0,0,D,0.78,11670.76,770.27
3273,NT,Darwin,4,29,148.78,2,0,1,D,0.97,7553.92,498.56
3274,NT,Darwin,10,27.1,225.16,2,0,0,B,0.78,8377.12,552.89
3275,NT,Darwin,9,31,260.75,5,0,0,A,0.82,11333.83,748.03
3276,NT,Darwin,6,25.2,278.86,3,0,1,E,0.51,8891.88,586.86
3277,NT,Darwin,1,31.4,175.52,4,1,1,C,0.59,7858.11,518.64
3278,NT,Darwin,9,24.6,208.78,1,1,0,D,0.61,5350.04,353.1
3279,NT,Darwin,7,27.3,266.1,4,0,0,D,0.57,11301.63,745.91
3280,NT,Darwin,12,28.9,213.16,4,0,1,E,0.82,16127.33,1064.4
3281,NT,Darwin,2,32,117.81,4,1,0,D,0.96,13423.92,885.98
3282,NT,Darwin,2,28.3,226.96,4,0,0,E,0.69,19381.21,1279.16
3283,NT,Darwin,10,29.3,56.04,4,0,0,B,0.74,11798.47,778.7
3284,NT,Darwin,5,29,231.76,1,0,0,C,0.83,6801.78,448.92
3285,NT,Darwin,9,27.3,221.29,3,0,0,B,0.75,9193.77,606.79
3286,NT,Darwin,3,30.1,278.79,4,0,0,D,0.97,15537.5,1025.47
3287,NT,Darwin,8,28.9,100.65,5,1,1,B,0.53,4575.03,301.95
3288,NT,Darwin,3,25.1,215.57,2,0,0,D,0.59,11986.13,791.08
3289,NT,Darwin,5,24.3,176.01,5,0,0,C,0.74,11562.02,763.09
3290,NT,Darwin,5,26.4,61.23,4,0,0,D,0.95,11129.92,734.57
3291,NT,Darwin,5,30.3,98.47,4,0,0,B,0.78,9604.98,633.93
3292,NT,Darwin,11,27,165.49,5,0,0,B,0.72,14842.93,979.63
3293,NT,Darwin,9,29.2,119.36,2,0,0,D,0.77,10707.23,706.68
3294,NT,Darwin,11,28.1,277.32,5,0,0,C,0.96,16555.2,1092.64
3295,NT,Darwin,12,32.8,190.98,4,0,1,A,0.71,10199.24,673.15
3296,NT,Darwin,11,26.4,127.28,1,0,0,B,0.73,7062.44,466.12
3297,NT,Darwin,10,28.5,142.94,1,0,0,C,0.68,8644.92,570.56
3298,NT,Darwin,1,31.7,75.11,3,1,0,B,0.66,9607.14,634.07
3299,NT,Darwin,6,26.9,190.9,2,0,0,D,0.84,8007.98,528.53
3300,NT,Darwin,2,30.7,294.77,5,0,0,D,0.88,19689.55,1299.51
3301,NT,Darwin,10,26.9,265.97,1,0,0,D,0.74,10330.66,681.82
3302,NT,Darwin,10,29.5,243.39,2,0,0,C,0.99,9829.6,648.75
3303,NT,Darwin,6,29.7,249.26,2,1,0,E,0.64,,434.94
3304,NT,Darwin,6,24.3,77.26,1,0,0,D,0.91,6082.95,401.47
3305,NT,Darwin,10,31.7,166.49,1,0,0,D,0.77,10722.81,707.71
3306,NT,Darwin,8,28.4,162.19,1,0,0,A,0.69,4126.84,272.37
3307,NT,Darwin,1,33,56.31,3,0,0,C,0.7,15224.22,1004.8
3308,NT,Darwin,5,27.1,178,4,0,0,D,0.7,12273.3,810.04
3309,NT,Darwin,12,30,81.36,1,1,0,C,0.72,6458.59,426.27
3310,NT,Darwin,4,29.1,90.91,4,0,0,D,0.8,13694.01,903.8
3311,NT,Darwin,1,29.7,125.06,2,1,0,C,0.69,9137.33,603.06
3312,NT,Darwin,2,33.7,68.51,5,0,0,A,0.96,13068.8,862.54
3313,NT,Darwin,4,28.4,205.27,5,0,0,E,0.59,17708.32,1168.75
3314,NT,Darwin,5,26,227.65,5,0,0,C,0.58,12492.88,824.53
3315,NT,Darwin,7,29,261.08,2,0,0,C,0.81,7312.78,482.64
3316,NT,Darwin,1,30.6,210.56,1,0,0,C,0.89,10125.07,668.25
3317,NT,Darwin,3,25.8,258.64,3,0,0,C,0.85,11412.13,753.2
3318,NT,Darwin,3,24.7,86.1,2,1,0,D,0.87,5746.39,379.26
3319,NT,Darwin,7,25.9,130.27,1,0,0,C,0.64,5846.66,385.88
3320,NT,Darwin,3,27,146.67,1,1,0,B,0.74,4172.59,275.39
3321,NT,Darwin,4,26.8,75.7,3,1,0,D,0.52,6353.55,419.33
3322,NT,Darwin,8,25.7,224.05,3,0,0,E,0.89,11587.52,764.78
3323,NT,Darwin,6,27.5,69.15,1,0,0,A,0.6,3548,234.17
3324,NT,Darwin,9,31,206.35,1,0,0,C,0.89,7630.06,503.58
3325,NT,Darwin,10,31.3,275.37,4,0,0,E,0.5,19402.81,1280.59
3326,NT,Darwin,10,24.9,171.84,2,1,0,D,0.57,8318.44,549.02
3327,NT,Darwin,6,23.9,123.33,2,1,0,E,0.86,4408.92,290.99
3328,NT,Darwin,5,28.2,139.43,1,0,0,E,0.55,10027.43,661.81
3329,NT,Darwin,5,24,228.17,1,0,0,D,0.55,8237.82,543.7
3330,NT,Darwin,9,30.6,159.58,1,0,0,D,0.57,10110.34,667.28
3331,NT,Darwin,8,29.3,200.91,3,0,0,B,0.52,9054.14,597.57
3332,NT,Darwin,2,26.2,99.46,2,0,0,D,1,11496.52,758.77
3333,NT,Darwin,9,27,269.4,2,0,0,B,0.54,8401.09,554.47
3334,NT,Darwin,3,25.1,252.55,5,1,0,C,0.99,7415.02,489.39
3335,NT,Darwin,10,26.3,268.37,5,0,0,B,0.82,13337.59,880.28
3336,NT,Darwin,7,23.9,189.21,5,0,0,C,0.91,9687.28,639.36
3337,NT,Darwin,10,29.8,267.8,2,0,0,C,0.99,9966.75,657.81
3338,NT,Darwin,12,33.8,95.68,5,1,0,E,0.53,19263.03,1271.36
3339,NT,Darwin,12,27.6,125.68,5,0,0,C,,17607.68,1162.11
3340,NT,Darwin,11,30,259.98,3,0,0,C,0.52,14810.32,977.48
3341,NT,Darwin,3,27,126.02,2,0,0,C,0.69,10041.19,662.72
3342,NT,Darwin,4,24.5,190.75,3,1,0,C,0.74,6427.32,424.2
3343,NT,Darwin,6,26,133.69,5,0,0,D,0.96,10992.52,725.51
3344,NT,Darwin,3,25.7,278.95,4,0,1,D,0.98,11968.63,789.93
3345,NT,Darwin,10,25.4,188.21,3,1,0,A,0.61,4801.69,316.91
3346,NT,Darwin,1,28.7,60.9,1,0,0,D,0.78,11753.2,775.71
3347,NT,Darwin,9,28.7,271.82,3,1,0,A,0.6,5740.17,378.85
3348,NT,Darwin,5,29.6,282.68,2,0,0,E,0.55,12108.85,799.18
3349,NT,Darwin,10,28.3,224.57,4,0,0,B,0.53,12923.61,852.96
3350,NT,Darwin,7,25.6,114.11,1,0,0,A,0.54,3675.86,242.61
3351,NT,Darwin,6,22.9,187.43,4,0,0,C,0.74,8770.4,578.85
3352,NT,Darwin,7,22.5,288.25,3,1,0,C,0.55,5405.53,356.77
3353,NT,Darwin,1,29.4,235.42,4,0,1,D,0.55,17999.91,1187.99
3354,NT,Darwin,6,28.8,179,5,1,0,A,0.77,5247.25,346.32
3355,NT,Darwin,4,31.9,142.04,3,0,1,B,0.67,7460.31,492.38
3356,NT,Darwin,4,30,190.85,2,0,0,B,0.79,7778.75,513.4
3357,NT,Darwin,1,32.5,118.61,2,0,0,B,0.75,10658.74,703.48
3358,NT,Darwin,9,25,127.55,4,0,0,D,0.98,12318.22,813
3359,NT,Darwin,6,26.7,278.87,3,0,0,C,0.81,8260.77,545.21
3360,NT,Darwin,9,30,51.12,3,0,0,E,0.72,14032.83,926.17
3361,NT,Darwin,9,25.4,173.21,3,1,1,C,0.64,6481.31,427.77
3362,NT,Darwin,4,29.3,86.6,4,0,0,D,0.62,14302.95,943.99
3363,NT,Darwin,9,31.6,140.2,3,0,0,D,0.93,12341.61,814.55
3364,NT,Darwin,11,28.2,261.63,3,1,0,A,0.77,6937.31,457.86
3365,NT,Darwin,8,28.8,287.21,4,1,0,B,0.96,5122.43,338.08
3366,NT,Darwin,8,27.4,116.69,1,0,0,D,0.91,7457.47,492.19
3367,NT,Darwin,12,27.5,89.44,2,0,0,B,0.52,10637.48,702.07
3368,NT,Darwin,6,26.6,82.43,2,1,0,C,0.86,4344.06,286.71
3369,NT,Darwin,2,27.5,231.34,4,0,0,C,0.84,14767.64,974.66
3370,NT,Darwin,11,25,176.47,3,1,1,B,0.6,4643.78,306.49
3371,NT,Darwin,9,26.3,298.36,4,0,0,D,0.87,13463.1,888.56
3372,NT,Darwin,5,26.3,55.63,1,0,0,C,0.84,5987.52,395.18
3373,NT,Darwin,5,29.8,194.75,4,0,0,E,0.73,14250.82,940.55
3374,NT,Darwin,2,29.9,286.43,3,0,0,B,0.66,12360.03,815.76
3375,NT,Darwin,2,32.2,242.03,2,0,0,C,0.89,11708.15,772.74
3376,NT,Darwin,3,31.5,175.19,2,0,0,D,0.89,12122.35,800.08
3377,NT,Darwin,12,27.3,152.61,2,0,0,C,0.62,12511.34,825.75
3378,NT,Darwin,4,26.9,192.62,2,0,0,B,0.96,6859.95,452.76
3379,NT,Darwin,4,31.6,236.91,4,0,0,B,0.63,11998.03,791.87
3380,NT,Darwin,4,29.7,58.29,1,0,0,E,0.98,9923.79,654.97
3381,NT,Darwin,11,27.5,140,2,0,1,C,0.87,7745.68,511.21
3382,NT,Darwin,3,30.8,101.31,3,1,0,B,0.64,6194.32,408.82
3383,NT,Darwin,9,29.6,242.74,4,0,0,A,0.99,8859.42,584.72
3384,NT,Darwin,7,26.8,101.44,2,1,0,C,0.83,5110.45,337.29
3385,NT,Darwin,4,28.5,262.34,1,0,0,B,0.59,6862.42,452.92
3386,NT,Darwin,3,27.7,231.07,1,1,0,B,0.68,4534.74,299.29
3387,NT,Darwin,9,25.5,81.74,1,1,0,E,0.57,8079.08,533.22
3388,NT,Darwin,7,25.5,168.48,5,0,0,D,0.52,12001.11,792.07
3389,NT,Darwin,8,25.4,60.46,3,0,0,E,0.95,10930.54,721.42
3390,NT,Darwin,11,30.2,228.29,5,0,0,D,0.77,19700.28,1300.22
3391,NT,Darwin,3,29.5,93.36,3,0,0,B,0.65,10507.8,693.51
3392,NT,Darwin,6,29.5,68.83,1,0,0,B,0.82,4370.33,288.44
3393,NT,Darwin,5,26.6,105.14,1,0,0,D,0.87,7430.83,490.43
3394,NT,Darwin,11,30.1,249.38,2,0,0,C,0.89,11342.02,748.57
3395,NT,Darwin,7,28,254.36,1,1,0,E,0.85,4559.5,300.93
3396,NT,Darwin,5,27.1,270.3,5,0,0,D,0.74,13787.05,909.95
3397,NT,Darwin,3,32,113.96,3,0,0,E,,16494.33,1088.63
3398,NT,Darwin,7,29.6,135.52,5,1,0,C,0.82,6066.77,400.41
3399,NT,Darwin,1,27.4,243.19,4,0,0,E,0.71,20801.17,1372.88
3400,NT,Darwin,7,22.3,153.52,2,1,0,C,0.87,3704.32,244.49
3401,NT,Darwin,4,31.4,191.61,5,0,1,D,0.64,13768.01,908.69
3402,NT,Darwin,6,29.5,84.36,1,0,0,E,0.93,7882.75,520.26
3403,NT,Darwin,8,22.2,169.12,5,0,0,E,0.96,13051.97,861.43
3404,NT,Darwin,7,24.4,199.79,2,0,0,E,0.62,9321.5,615.22
3405,NT,Darwin,3,31.9,191.52,3,1,0,D,0.7,9041.43,596.73
3406,NT,Darwin,11,25.4,96.25,3,1,0,B,0.89,7159.95,472.56
3407,NT,Darwin,6,25.9,171.64,5,0,0,A,0.78,7962.89,525.55
3408,NT,Darwin,1,30.5,127.6,5,0,0,C,0.71,19243.07,1270.04
3409,NT,Darwin,4,24.7,264.87,5,0,0,C,0.84,13070.18,862.63
3410,NT,Darwin,2,31.5,103.49,3,0,0,D,0.56,16412.53,1083.23
3411,NT,Darwin,11,27.6,82.15,4,0,0,A,0.56,11489.01,758.27
3412,NT,Darwin,1,28.2,250.09,3,0,0,A,0.64,10937.32,721.86
3413,NT,Darwin,4,28.6,127.26,3,0,0,C,0.67,10940.15,722.05
3414,NT,Darwin,2,31.6,100.3,1,1,0,C,0.9,6081.39,401.37
3415,NT,Darwin,12,28.3,137.64,2,0,0,D,0.67,14555.77,960.68
3416,NT,Darwin,10,25,207.41,3,0,0,B,0.79,9627.45,635.41
3417,NT,Darwin,10,29.1,134.55,5,0,0,D,0.85,16966.01,1119.76
3418,NT,Darwin,2,26,95.59,2,0,0,B,0.94,7967.06,525.83
3419,NT,Darwin,10,26.2,126.07,5,1,0,D,0.72,11017.4,727.15
3420,NT,Darwin,7,27.4,201.11,1,0,0,C,0.66,6126.11,404.32
3421,NT,Darwin,6,28.8,268,4,0,0,D,0.8,11034.17,728.26
3422,NT,Darwin,1,28.9,254.29,5,0,0,B,0.53,17914.37,1182.35
3423,NT,Darwin,1,30.8,151.92,2,0,0,D,0.95,14016.72,925.1
3424,NT,Darwin,5,27.1,186.92,5,0,0,D,0.53,14134.09,932.85
3425,NT,Darwin,7,23.2,213.41,5,0,0,D,0.8,10978.52,724.58
3426,NT,Darwin,9,29.8,243.41,2,0,0,D,0.63,11668.42,770.12
3427,NT,Darwin,11,25.7,61.49,5,0,0,B,,14710.28,970.88
3428,NT,Darwin,12,27.6,246.73,5,0,0,C,0.6,19270.92,1271.88
3429,NT,Darwin,4,24.2,188.33,1,0,0,B,0.76,5643.84,372.49
3430,NT,Darwin,5,26.6,286.72,3,1,0,E,0.51,8833.88,583.04
3431,NT,Darwin,8,24.5,273.08,4,0,0,C,0.95,10001.18,660.08
3432,NT,Darwin,12,29.6,187.53,4,0,0,D,0.55,19900.57,1313.44
3433,NT,Darwin,3,28.3,111.46,2,1,0,A,0.58,5113.92,337.52
3434,NT,Darwin,6,24,205.26,2,0,1,D,0.59,6928.02,457.25
3435,NT,Darwin,1,30,166.67,2,0,0,D,0.74,14803.21,977.01
3436,NT,Darwin,8,24,124.48,3,0,1,C,0.63,6607.08,436.07
3437,NT,Darwin,2,28.3,131.98,3,0,0,A,0.69,9396.25,620.15
3438,NT,Darwin,9,28.3,293.97,3,0,0,C,0.8,10999.72,725.98
3439,NT,Darwin,3,24.1,230.24,5,1,0,C,0.77,11116.81,733.71
3440,NT,Darwin,3,31.4,108.23,3,0,0,A,0.58,9314,614.72
3441,NT,Darwin,3,27.4,67.15,3,0,0,C,0.89,10942.1,722.18
3442,NT,Darwin,9,30.9,50.56,2,1,0,B,0.64,4950.02,326.7
3443,NT,Darwin,3,25.5,108.19,2,0,0,D,0.73,11249.37,742.46
3444,NT,Darwin,3,26.5,213.06,2,0,0,D,0.91,11197.37,739.03
3445,NT,Darwin,11,24.6,137.23,4,0,0,D,0.62,16278.29,1074.37
3446,NT,Darwin,9,25.4,273.78,2,0,0,A,0.94,5485.94,362.07
3447,NT,Darwin,6,29.7,269.8,2,1,0,C,0.72,5665.54,373.93
3448,NT,Darwin,5,27.1,262.44,3,1,0,C,0.6,6509.94,429.66
3449,NT,Darwin,5,28.5,228.87,3,1,0,D,0.71,8087.09,533.75
3450,NT,Darwin,5,28.6,143.24,1,0,0,E,0.55,10107.07,667.07
3451,NT,Darwin,5,25.4,148.06,5,0,0,E,0.95,13822.68,912.3
3452,NT,Darwin,5,29.3,135.35,5,0,0,C,0.82,12283.21,810.69
3453,NT,Darwin,11,29.6,177.32,1,0,0,D,0.85,11121.55,734.02
3454,NT,Darwin,12,31.5,270.23,1,0,0,D,0.99,12310.86,812.52
3455,NT,Darwin,10,28.1,280.96,4,0,0,D,0.51,16631.57,1097.68
3456,NT,Darwin,6,24.5,241.4,3,0,0,B,0.74,6870.2,453.43
3457,NT,Darwin,4,29,186.01,1,0,1,E,0.6,9727.55,642.02
3458,NT,Darwin,3,26.6,261.08,5,0,1,D,0.98,13639.22,900.19
3459,NT,Darwin,2,30.8,55.8,1,0,0,F,0.54,14108.2,931.14
3460,NT,Darwin,8,28.1,148.32,2,0,0,C,0.66,8333.83,550.03
3461,NT,Darwin,3,29.2,295.05,2,0,0,B,0.59,9608.34,634.15
3462,NT,Darwin,11,32,268.28,4,0,0,E,0.91,19880.08,1312.09
3463,NT,Darwin,11,24.3,94.08,4,0,0,D,0.86,15174.1,1001.49
3464,NT,Darwin,8,22.5,164.34,3,0,0,B,0.71,7444.94,491.37
3465,NT,Darwin,9,26.3,182.86,4,0,0,E,0.78,14905.67,983.77
3466,NT,Darwin,1,26.3,86.42,5,0,0,C,0.63,18064.54,1192.26
3467,NT,Darwin,4,25.1,255.8,3,1,0,D,0.92,8701.84,574.32
3468,NT,Darwin,5,31.1,198.28,1,1,0,C,0.95,3360.6,221.8
3469,NT,Darwin,3,25,259.65,2,0,0,C,0.68,10162.85,670.75
3470,NT,Darwin,10,30.7,151.18,4,0,0,C,0.62,14681.56,968.98
3471,NT,Darwin,2,32.7,216.05,4,1,0,D,0.86,11969.2,789.97
3472,NT,Darwin,3,27.7,83.61,4,0,0,B,0.67,11817.92,779.98
3473,NT,Darwin,12,31.1,276.85,1,0,0,A,0.79,6540.95,431.7
3474,NT,Darwin,10,27.3,136.51,4,0,0,E,0.51,17624.94,1163.25
3475,NT,Darwin,3,31.4,278.5,3,0,0,B,0.84,10825.43,714.48
3476,NT,Darwin,11,31.5,246.56,4,0,0,A,0.89,11594.78,765.26
3477,NT,Darwin,4,30,124.06,1,1,0,C,0.86,5845.07,385.77
3478,NT,Darwin,3,27.4,257.99,3,1,0,C,0.77,7794.61,514.44
3479,NT,Darwin,8,22.5,100.8,5,0,0,C,0.86,10686.82,705.33
3480,NT,Darwin,7,27.3,50.03,2,0,0,D,0.61,8278.78,546.4
3481,NT,Darwin,8,29.8,103.72,2,1,0,E,0.75,8399.06,554.34
3482,NT,Darwin,7,22.2,72.65,1,0,0,B,0.88,3710.97,244.92
3483,NT,Darwin,10,31.1,203.03,3,0,0,C,0.91,12072.25,796.77
3484,NT,Darwin,12,31,113.83,3,0,0,E,0.53,20132.18,1328.72
3485,NT,Darwin,1,29.1,208.14,4,0,0,C,0.51,17863.93,1179.02
3486,NT,Darwin,5,28.6,95.5,5,1,0,C,0.66,6933.88,457.64
3487,NT,Darwin,7,23.1,60.94,2,0,1,E,0.9,6037.49,398.47
3488,NT,Darwin,3,25.2,235.15,4,1,0,E,0.55,11699.87,772.19
3489,NT,Darwin,1,33.4,282.74,5,0,0,E,0.78,25118.91,1657.85
3490,NT,Darwin,11,24.2,56.98,2,0,0,A,0.98,5641.17,372.32
3491,NT,Darwin,1,27.1,177.82,4,0,0,D,0.64,18655.89,1231.29
3492,NT,Darwin,11,31.5,149.66,2,0,0,C,0.84,11404.41,752.69
3493,NT,Darwin,3,28.4,83.31,4,0,0,D,0.91,14623.28,965.14
3494,NT,Darwin,7,25.3,235.13,2,0,0,C,0.61,7258.43,479.06
3495,NT,Darwin,7,28.5,276.27,3,0,0,C,0.96,8148.08,537.77
3496,NT,Darwin,7,22.5,204.65,4,0,0,D,0.61,10131.2,668.66
3497,NT,Darwin,9,24.5,91.95,4,0,0,C,0.62,11689.45,771.5
3498,NT,Darwin,1,31.9,231.73,5,0,0,A,0.8,15294.53,1009.44
3499,NT,Darwin,8,29.8,149.84,1,0,0,B,0.88,5080.15,335.29
3500,NT,Darwin,12,32.2,106.74,4,0,0,D,0.74,19556.01,1290.7
3501,ACT,Canberra,3,7.5,87.81,5,0,0,C,0.54,17054.29,1125.58
3502,ACT,Canberra,6,17.8,194.95,3,0,0,C,0.87,7289.62,481.11
3503,ACT,Canberra,3,18.9,169.52,5,0,0,C,0.62,13948.83,920.62
3504,ACT,Canberra,10,13.2,210.74,1,0,0,C,0.65,8727,575.98
3505,ACT,Canberra,4,15,202.36,4,0,0,D,0.97,12570.11,829.63
3506,ACT,Canberra,2,14.8,208.47,2,0,0,A,0.55,7863.74,519.01
3507,ACT,Canberra,4,16.1,118.77,4,0,0,C,0.67,11493.29,758.56
3508,ACT,Canberra,10,16.1,242.97,3,0,0,D,0.83,12654.54,835.2
3509,ACT,Canberra,11,18.6,219.28,1,0,0,C,0.88,7935.77,523.76
3510,ACT,Canberra,11,19.7,289.28,4,1,0,E,0.64,13010.54,858.7
3511,ACT,Canberra,3,11.2,173.48,2,0,0,D,0.85,11725.24,773.87
3512,ACT,Canberra,3,7.6,113.21,1,0,1,D,0.61,9330.17,615.79
3513,ACT,Canberra,12,15.2,207.6,2,0,0,D,0.69,13879.04,916.02
3514,ACT,Canberra,7,13.6,187.26,1,0,0,B,0.91,4209.97,277.86
3515,ACT,Canberra,7,14.6,216.41,1,0,0,C,0.86,5482.89,361.87
3516,ACT,Canberra,12,15.3,89.65,4,0,0,D,0.88,16579.29,1094.23
3517,ACT,Canberra,11,18.6,133.06,1,0,0,D,0.65,10119.73,667.9
3518,ACT,Canberra,9,9.7,152.83,2,0,0,A,0.84,5902.94,389.59
3519,ACT,Canberra,8,10.7,265,5,0,0,E,0.86,15384.79,1015.4
3520,ACT,Canberra,2,21.9,117.56,1,0,0,C,,7390.51,487.77
3521,ACT,Canberra,5,18,299.39,5,0,0,C,0.88,11030.8,728.03
